Tutorial Group,Group Number,Student ID,School,Name,Gender,CGPA
G-56,554,1741,SPMS,Lydia Young,Female,4.12
G-56,555,936,SoH,Jasmine Lee,Female,4.0
G-56,555,1494,CCDS,Yong Chen,Male,4.18
G-56,555,4963,CoB (NBS),Bushra Ali,Female,4.05
G-56,555,2493,ASE,Rizal Bin Ibrahim,Male,4.05
G-56,555,1485,EEE,Natalie Ong,Female,4.15
G-56,556,4154,MAE,Nguyen Thi Trang,Female,4.0
G-56,556,1263,SBS,Finn Tan,Male,4.18
G-56,556,2123,CoB (NBS),Elsie Ward,Female,4.04
G-56,556,2726,CCDS,Derek Wong,Male,4.08
G-56,556,5486,CCEB,Ananya Bansal,Female,4.11
G-56,557,387,SSS,Olivia Bell,Female,4.0
G-56,557,3449,SPMS,Daniel Taylor,Male,4.14
G-56,557,1014,EEE,Fay Wong,Female,4.08
G-56,557,2506,MAE,Jackson Carter,Male,4.08
G-56,557,3938,CCEB,Qinwen,Female,4.1
G-56,558,556,SBS,Nora Simmons,Female,4.01
G-56,558,3479,CoE,Darren Yeo,Male,4.12
G-56,558,3219,ADM,Aishwarya Rao,Female,4.04
G-56,558,1958,EEE,James Turner,Male,4.08
G-56,558,1180,CoB (NBS),Karla Mendoza,Female,4.08
G-56,559,4145,CoB (NBS),Sami Al-Mansoori,Male,4.08
G-56,559,710,CEE,Yasmine Price,Female,4.03
G-56,559,5819,SoH,Seng Hua Lim,Male,4.3
G-56,559,4267,CoE,Aubrey Sanchez,Female,4.03
G-56,559,5876,CEE,Jackson Cruz,Male,4.11
G-56,560,2489,ADM,Becky Adams,Female,4.03
G-56,560,428,CoB (NBS),Diana Wong,Female,3.89
G-56,560,4491,SoH,Riya Iyer,Female,4.22
G-56,560,3872,CEE,Floyd Mendoza,Male,4.09
G-56,560,4570,CoE,Jasper Green,Male,3.86
G-57,561,4950,CCEB,Aiko Yoshida,Female,3.94
G-57,561,1900,MAE,Riku Yamamoto,Male,4.15
G-57,561,3929,ASE,Rhea Kaur,Female,4.06
G-57,561,5306,WKW SCI,Harsh Patel,Male,3.89
G-57,561,4395,MSE,Lina Zhou,Female,4.2
G-57,562,4936,SBS,Sadia Javed,Female,3.95
G-57,562,1213,EEE,Noah Murphy,Male,4.15
G-57,562,4730,CoE,Charlotte Chang,Female,4.04
G-57,562,2016,MAE,Jaxon Hall,Male,3.9
G-57,562,420,CCEB,Liang Wei Tan,Female,4.2
G-57,563,1110,CoB (NBS),Riya Nair,Female,4.0
G-57,563,3106,SBS,Tobias Li,Male,4.12
G-57,563,1886,CCEB,Li Ming,Female,4.05
G-57,563,2667,SoH,Jin Zhi Lim,Male,3.9
G-57,563,1772,MAE,Nina Zhang,Female,4.18
G-57,564,5391,EEE,Addison Cooper,Female,4.01
G-57,564,5957,CCDS,Jude Ong,Male,4.12
G-57,564,3459,CCEB,Lola Wu,Female,4.06
G-57,564,1920,NIE,Ashok Reddy,Male,3.95
G-57,564,4171,MAE,Hannah Lee,Female,4.12
G-57,565,217,CoB (NBS),Grace Bell,Female,4.01
G-57,565,1258,CCDS,William Stewart,Male,4.11
G-57,565,3134,EEE,Soo-Yeon Park,Female,4.03
G-57,565,3896,NIE,Irfan Bin Zain,Male,4.02
G-57,565,5131,CCEB,Harper Robinson,Female,4.2
G-57,566,4948,MAE,Sofia Ng,Female,4.01
G-57,566,1208,CEE,Vivek Iyer,Male,4.09
G-57,566,4489,CCEB,Ritika Das,Female,4.03
G-57,566,1531,EEE,Grayson Lee,Male,4.01
G-57,566,518,NIE,Meher Noor,Female,4.17
G-57,567,4136,SPMS,Isha Kapoor,Female,4.02
G-57,567,4915,EEE,Theo Santos,Male,4.09
G-57,567,646,SSS,Ananya Das,Female,4.08
G-57,567,3486,CCDS,Soren Liu,Male,4.04
G-57,567,1647,MAE,Jenna Tan,Female,4.11
G-57,568,3940,MAE,Kaylee Turner,Female,4.02
G-57,568,1755,CCDS,Saad Khan,Male,4.09
G-57,568,157,SoH,Fatimah Omar,Female,4.03
G-57,568,1703,EEE,Matthew Perez,Male,4.01
G-57,568,1849,CCEB,Savannah Thompson,Female,4.02
G-57,569,1935,ADM,Yuri Viktorov,Male,4.05
G-57,569,234,MAE,Asha Kakade,Female,4.08
G-57,569,1467,CCDS,Oliver Wu,Male,4.17
G-57,569,5354,CoE,Maya Bansal,Female,4.02
G-57,569,2568,EEE,Ethan Smith,Male,3.89
G-57,570,4250,CCDS,Pooja Reddy,Female,4.02
G-57,570,2557,EEE,Elena Mikhailovna,Female,3.89
G-57,570,4023,CCDS,Nina Ali,Female,4.22
G-57,570,2408,CoB (NBS),Leo Santos,Male,4.09
G-57,570,922,MAE,Rajesh Sharma,Male,4.08
G-58,571,3071,MSE,Lumina Tsai,Female,3.93
G-58,571,1439,EEE,Ryan Zhao,Male,4.26
G-58,571,1735,SPMS,Lara Smith,Female,4.11
G-58,571,5530,CoE,Kiran Desai,Male,3.9
G-58,571,1727,SoH,Sari Ningsih,Female,4.25
G-58,572,1934,CoB (NBS),Mei Hwa,Female,3.95
G-58,572,2558,CoE,Matthew Thompson,Male,4.23
G-58,572,4790,SoH,Yvette Chan,Female,4.1
G-58,572,2532,EEE,Sami Khan,Male,3.93
G-58,572,4721,CCEB,Sarita Sharma,Female,4.2
G-58,573,3614,SSS,Ellie Sanchez,Female,4.01
G-58,573,964,CoB (NBS),Kien Tran,Male,4.26
G-58,573,3483,SBS,Wei Li,Female,4.12
G-58,573,5096,CoE,Owais Tariq,Male,4.01
G-58,573,1999,CEE,Erica Lim,Female,4.2
G-58,574,670,MSE,Saanvi Sharma,Female,4.01
G-58,574,4468,EEE,Graham Tsang,Male,4.23
G-58,574,1106,CCDS,Tina Yeo,Female,4.1
G-58,574,1128,MAE,Rohit Sharma,Male,4.01
G-58,574,4363,SSS,Reina Fujimoto,Female,4.19
G-58,575,95,CCEB,Abigail Rodriguez,Female,4.02
G-58,575,2406,EEE,Chase Rivera,Male,4.21
G-58,575,2717,CoE,Kavya Iyer,Female,4.14
G-58,575,3827,CEE,Soren Liu,Male,4.01
G-58,575,5749,SSS,Charlotte Zhang,Female,4.15
G-58,576,3785,CCEB,Amani Yusof,Female,4.02
G-58,576,3235,CoB (NBS),Timothy Reed,Male,4.19
G-58,576,4980,EEE,Haarika Reddy,Female,4.15
G-58,576,5768,CEE,Binh Nguyen,Male,4.03
G-58,576,3697,MAE,Yasmin Tan,Female,4.05
G-58,577,5967,CoB (NBS),Amina Khan,Female,4.03
G-58,577,4969,CEE,Alvin Tan,Male,4.18
G-58,577,5584,EEE,Sable Lin,Female,4.15
G-58,577,3653,CCDS,Scott Santos,Male,4.05
G-58,577,3714,CCEB,Emily Davis,Female,4.16
G-58,578,2267,EEE,Maya Bennett,Female,4.03
G-58,578,661,SPMS,Riyaz Khan,Male,4.17
G-58,578,5021,CoB (NBS),Indah Tanjung,Female,4.1
G-58,578,627,CCDS,Simon Tan,Male,4.1
G-58,578,3876,CEE,Shalini Reddy,Female,3.85
G-58,579,1024,EEE,Jayden Turner,Male,4.08
G-58,579,152,CoB (NBS),Maya Khan,Female,4.05
G-58,579,939,SBS,Daniel Green,Male,4.52
G-58,579,4623,CCDS,Uma Parker,Female,4.52
G-58,579,2682,MAE,Eli Martinez,Male,3.85
G-58,580,296,EEE,Shanaya Chan,Female,4.03
G-58,580,1406,CoB (NBS),Meera Choudhury,Female,4.03
G-58,580,5441,EEE,Grace Tan,Female,4.19
G-58,580,314,SoH,Chen Li,Male,4.15
G-58,580,2095,CoB (NBS),Malcolm Yang,Male,4.11
G-59,581,348,EEE,Madison Murphy,Female,3.86
G-59,581,3912,CoB (NBS),Zane Patel,Male,4.19
G-59,581,4080,SPMS,Hannah Green,Female,4.08
G-59,581,2892,SBS,Derek Scott,Male,4.0
G-59,581,2765,SSS,Ivy Thompson,Female,4.19
G-59,582,557,CCDS,Nguyen Thi Mai,Female,3.9
G-59,582,2183,SSS,Zachary Zhang,Male,4.19
G-59,582,1833,CoB (NBS),Fiona Chang,Female,4.05
G-59,582,4662,SPMS,Eli Carter,Male,3.95
G-59,582,41,LKCMedicine,Laras Wati,Female,4.73
G-59,583,3678,CCEB,Valentina Mikhailova,Female,3.91
G-59,583,4458,NIE,Axel Liu,Male,4.18
G-59,583,5951,CoB (NBS),Sara Yong,Female,4.05
G-59,583,4125,CCDS,Rizqi Bin Farhan,Male,4.0
G-59,583,5616,SPMS,Addison Clarke,Female,4.26
G-59,584,1559,SSS,Hui Ling,Female,3.92
G-59,584,5320,EEE,Jasper Ortiz,Male,4.17
G-59,584,867,SoH,Eka Ramadhan,Female,4.05
G-59,584,201,WKW SCI,Rishi Sharma,Male,4.01
G-59,584,134,CoB (NBS),Chloe Evans,Female,4.25
G-59,585,985,CCDS,Alyssa Scott,Female,3.94
G-59,585,1642,CoE,Brayden Young,Male,4.17
G-59,585,1739,CoB (NBS),Ximena Li,Female,4.05
G-59,585,4813,CEE,Aaron Wu,Male,4.02
G-59,585,4925,SBS,Zhao Chen,Female,4.09
G-59,586,3535,SBS,Daisy Cheung,Female,3.96
G-59,586,3893,CEE,Tyler Johnson,Male,4.12
G-59,586,1138,CCEB,Nia Tsai,Female,4.04
G-59,586,4455,EEE,Gunnar Yang,Male,4.02
G-59,586,5997,CoB (NBS),Xiang Li,Female,4.2
G-59,587,1575,MAE,Holly Cheung,Female,4.0
G-59,587,3884,CCDS,Kang-Soo Lee,Male,4.11
G-59,587,5552,CoB (NBS),Hina Malik,Female,4.06
G-59,587,1533,EEE,Sandeep Singh,Male,4.03
G-59,587,1763,CEE,Sofia Yang,Female,4.02
G-59,588,792,SoH,Opal Wang,Female,4.0
G-59,588,709,EEE,Zhou Chen,Male,4.1
G-59,588,3084,MAE,Kira Shimizu,Female,4.09
G-59,588,1334,CoB (NBS),Milo Cruz,Male,4.03
G-59,588,138,CoB (NBS),Alya Binti Rahim,Female,4.52
G-59,589,4497,CoB (NBS),Jeremiah Green,Male,4.04
G-59,589,2154,MAE,Lily Huang,Female,4.02
G-59,589,1740,WKW SCI,Nasir Ali,Male,4.21
G-59,589,5630,EEE,Stella James,Female,4.01
G-59,589,3374,CCEB,Naim Bin Mohamad,Male,4.05
G-59,590,2760,MAE,Bella Brooks,Female,4.02
G-59,590,785,CoB (NBS),Safira Binti Aziz,Female,3.8
G-59,590,3809,CoB (NBS),Lexi Zhao,Female,4.15
G-59,590,4914,CCDS,Miles Lim,Male,4.06
G-59,590,5854,CoB (NBS),Dedy Kurniawan,Male,3.85
G-60,591,1031,CoB (NBS),Nina Binti Omar,Female,3.9
G-60,591,4161,NIE,Omer Qureshi,Male,4.22
G-60,591,4707,SPMS,Wang Li,Female,4.11
G-60,591,1073,CCDS,Carl Lee,Male,3.88
G-60,591,3443,SoH,Elina Binti Mohd,Female,4.2
G-60,592,381,NIE,Chloe Huang,Female,3.97
G-60,592,2231,CoB (NBS),Umair Shah,Male,4.2
G-60,592,5524,CCDS,Nadia Binti Jamil,Female,4.1
G-60,592,1742,CoE,Lucas Thompson,Male,4.0
G-60,592,5964,ADM,Nora Jenkins,Female,4.19
G-60,593,413,SSS,Pooja Bhatia,Female,4.01
G-60,593,5055,CCEB,Sung-Jin Kim,Male,4.18
G-60,593,31,CoB (NBS),Cassidy Kim,Female,4.12
G-60,593,1335,SoH,Zhou Min,Male,4.01
G-60,593,2072,EEE,Lina Chen,Female,4.18
G-60,594,3006,CoB (NBS),Ritika Iyer,Female,4.01
G-60,594,4486,CEE,Gage Yang,Male,4.18
G-60,594,4650,SSS,Vanessa Cabral,Female,4.09
G-60,594,4153,NIE,Zachary Chen,Male,4.05
G-60,594,718,SoH,Heidi Tan,Female,4.19
G-60,595,4411,CEE,Leonardus Budi,Male,4.05
G-60,595,5968,CoB (NBS),Sophia Tan,Female,4.18
G-60,595,1931,CCEB,Haoran Wang,Male,4.14
G-60,595,4394,LKCMedicine,Linda Chen,Female,4.02
G-60,595,1668,EEE,Rina Matsui,Male,4.16
G-60,596,535,SPMS,Zhong Wei,Female,4.02
G-60,596,607,WKW SCI,Ren Tan,Male,4.14
G-60,596,4441,SBS,Yoshiko Sakamoto,Female,4.14
G-60,596,2020,CoB (NBS),Noel Wu,Male,4.08
G-60,596,2244,MAE,Juna Wang,Female,4.17
G-60,597,2454,MAE,Boris Villanueva,Male,4.09
G-60,597,5995,CoB (NBS),Nandita Roy,Female,4.17
G-60,597,4531,SPMS,Keng Jie Tan,Male,4.12
G-60,597,3931,EEE,Yvette Santos,Female,4.03
G-60,597,170,SoH,Liang Chen,Male,4.14
G-60,598,3684,SBS,Kiara Chen,Female,4.04
G-60,598,4285,CoB (NBS),Owen Wright,Male,4.12
G-60,598,881,MAE,Tamara Tan,Female,4.09
G-60,598,1819,MSE,Pablo Reyes,Male,4.1
G-60,598,358,SSS,Isabella Torres,Female,4.15
G-60,599,4011,NIE,Liam Reyes,Male,4.11
G-60,599,2143,MAE,Fern Lim,Female,4.09
G-60,599,3741,SPMS,Arjun Kumar,Male,4.48
G-60,599,3980,SSS,Aria Liu,Female,4.09
G-60,599,2915,EEE,Aaron Hall,Male,4.12
G-60,600,2834,WKW SCI,Eva Lee,Female,4.09
G-60,600,5803,CCDS,Diana Lewis,Female,3.86
G-60,600,652,CoB (NBS),Puti Rahayu,Female,4.2
G-60,600,2542,SPMS,Isaac Rodriguez,Male,4.12
G-60,600,2613,CCDS,Alexander Cox,Male,3.88
G-61,601,4968,CoB (NBS),Vanessa Lim,Female,3.9
G-61,601,4592,SoH,Parker Li,Male,4.27
G-61,601,2831,MAE,Sushma Rao,Female,4.06
G-61,601,5228,CEE,Teddy Kurniawan,Male,3.9
G-61,601,3918,CCDS,Erqi,Female,4.3
G-61,602,5651,CEE,Ella Garcia,Female,3.92
G-61,602,5680,CoB (NBS),Quincy Li,Male,4.22
G-61,602,5858,EEE,Dewi Tan,Female,4.05
G-61,602,5264,NIE,Karan Kapoor,Male,4.0
G-61,602,5911,CCDS,Bunga Sari,Female,4.25
G-61,603,5591,SPMS,Samantha Ramos,Female,3.93
G-61,603,4533,CoE,Jayden Chen,Male,4.2
G-61,603,3123,SSS,Isabella Martinez,Female,4.07
G-61,603,46,CEE,Harsh Sharma,Male,4.0
G-61,603,5833,MAE,Mikayla Murphy,Female,4.2
G-61,604,3671,SPMS,Hui Ying,Female,3.95
G-61,604,1055,LKCMedicine,Jacob Yang,Male,4.18
G-61,604,4665,MAE,Aina Binti Zain,Female,4.05
G-61,604,5362,CEE,Pandu Rahmat,Male,4.0
G-61,604,987,SoH,Miyuki Ikeda,Female,4.19
G-61,605,3890,SSS,Marta Sihombing,Female,3.95
G-61,605,1456,SBS,Kumar Sundaram,Male,4.15
G-61,605,352,CoE,Yasmin Naeem,Female,4.08
G-61,605,728,CoB (NBS),Elijah Murphy,Male,4.03
G-61,605,5583,SoH,Zhenyu,Female,4.15
G-61,606,521,MAE,Leila Wong,Female,3.97
G-61,606,355,EEE,Zhang Ming,Male,4.14
G-61,606,4877,CCDS,Hazel Goh,Female,4.1
G-61,606,1194,CoE,Karan Joshi,Male,4.02
G-61,606,5383,CoB (NBS),Hannah Patel,Female,4.19
G-61,607,608,SBS,Cleo Tan,Female,4.01
G-61,607,2328,CCDS,Tristan Harris,Male,4.14
G-61,607,2488,MAE,Aifen,Female,4.05
G-61,607,4433,CoB (NBS),Wilfredo Salazar,Male,4.03
G-61,607,5654,CCEB,Siti Aisha,Female,4.14
G-61,608,1261,CCDS,Sophia Patel,Female,4.01
G-61,608,3263,EEE,Jun Chen,Male,4.12
G-61,608,3160,CCEB,Tanya Nair,Female,4.04
G-61,608,965,MAE,Paul Allen,Male,4.03
G-61,608,2879,SSS,Ananya Kapoor,Female,4.11
G-61,609,5259,CCDS,Isaac Martinez,Male,4.03
G-61,609,2272,EEE,Cathy Liu,Female,4.04
G-61,609,2722,CoB (NBS),James Thompson,Male,4.3
G-61,609,1259,SoH,Shafina Binti Ahmad,Female,4.3
G-61,609,1438,SSS,Quang Tran,Male,3.85
G-61,610,3454,CCDS,Gita Tan,Female,4.02
G-61,610,5245,CCEB,Chloe Martinez,Female,3.87
G-61,610,3950,EEE,Sana Javed,Female,4.02
G-61,610,1536,CCDS,Quang Tran,Male,4.08
G-61,610,5240,EEE,Kazuki Watanabe,Male,4.09
G-62,611,5481,WKW SCI,Tyler Adams,Male,3.89
G-62,611,2554,SoH,Zainab Binti Jamal,Female,4.2
G-62,611,4699,SBS,Harrison Torres,Male,4.09
G-62,611,3808,CoB (NBS),Karishma Shah,Female,3.95
G-62,611,1558,SPMS,Jaxon Wood,Male,4.22
G-62,612,4861,SBS,Jasmine Lim,Female,3.92
G-62,612,5425,CCEB,Nate Chan,Male,4.2
G-62,612,3613,CoB (NBS),Xena Nelson,Female,4.08
G-62,612,4494,MSE,Hiroki Fujimoto,Male,3.91
G-62,612,363,CCDS,Maya Binti Rahman,Female,4.2
G-62,613,4222,CCDS,Usman Rehman,Male,3.92
G-62,613,3230,CoB (NBS),Kangming,Female,4.2
G-62,613,1804,MSE,Sebastian Mitchell,Male,4.11
G-62,613,2436,CCEB,Shalina Lee,Female,4.0
G-62,613,3560,WKW SCI,Ethan Martinez,Male,4.2
G-62,614,3163,CoB (NBS),Anya Wong,Female,4.01
G-62,614,889,ASE,Nikolai Alvarado,Male,4.18
G-62,614,4088,CCDS,Mira Tan,Female,4.08
G-62,614,900,SPMS,Owais Hussain,Male,3.93
G-62,614,1489,SoH,Savannah Chen,Female,4.15
G-62,615,3619,EEE,Jack Nelson,Male,3.94
G-62,615,3062,CoB (NBS),Saanvi Gupta,Female,4.16
G-62,615,3883,CCDS,Sultan Bin Rahman,Male,4.1
G-62,615,5575,SPMS,Hannah Rodriguez,Female,4.01
G-62,615,3806,CoB (NBS),Harvey Wu,Male,4.26
G-62,616,3718,SSS,Pooja Agarwal,Female,4.01
G-62,616,3125,CCDS,Carter Edwards,Male,4.16
G-62,616,643,EEE,Lenora Chang,Female,4.09
G-62,616,3346,SoH,Nishant Kapoor,Male,4.03
G-62,616,3646,SBS,Miho Sato,Female,4.15
G-62,617,758,EEE,Kaden White,Male,3.95
G-62,617,1046,CCDS,Ava Allen,Female,4.14
G-62,617,329,CoB (NBS),Tariq Iqbal,Male,4.06
G-62,617,3015,ADM,Aria Nair,Female,4.02
G-62,617,1299,CCDS,George So,Male,4.17
G-62,618,3035,EEE,Yumiko Takeda,Female,4.01
G-62,618,1822,CoB (NBS),Andrei Sokolov,Male,4.08
G-62,618,5907,CCEB,Zhihao,Female,4.05
G-62,618,3201,CCDS,Kamal Ahmed,Male,3.95
G-62,618,2093,LKCMedicine,Clara Murphy,Female,4.12
G-62,619,2205,EEE,Zeke Yang,Male,4.0
G-62,619,5464,MAE,Miranda Wu,Female,4.04
G-62,619,3094,EEE,Christian Liu,Male,4.05
G-62,619,2232,CEE,Rashmika Jain,Female,4.02
G-62,619,2338,CCDS,Hunter Carter,Male,4.04
G-62,620,5629,EEE,Hazel Chen,Female,4.03
G-62,620,148,MAE,Saanvi Iyer,Female,3.9
G-62,620,3326,SSS,Nia Lee,Female,4.21
G-62,620,2051,SPMS,Carter Brown,Male,3.86
G-62,620,3781,EEE,Oliver Lim,Male,4.14
G-63,621,5007,SoH,Rei Takahashi,Male,3.94
G-63,621,856,EEE,Sita Rahman,Female,4.22
G-63,621,5538,CCEB,Vishnu Rao,Male,4.07
G-63,621,3271,CoB (NBS),Lina Wong,Female,3.85
G-63,621,748,MAE,Mason Reed,Male,4.21
G-63,622,2606,MSE,Chloe Tam,Female,3.88
G-63,622,264,CCEB,Rhett Chen,Male,4.22
G-63,622,1215,LKCMedicine,Feng Qian,Female,4.1
G-63,622,154,MAE,Benedict Cruz,Male,4.0
G-63,622,4203,CoB (NBS),Zhou Min,Female,4.2
G-63,623,389,WKW SCI,Sung-Jin Lee,Male,4.0
G-63,623,2870,SPMS,Tomoko Sato,Female,4.19
G-63,623,3719,CCEB,Isaiah Patel,Male,4.07
G-63,623,4465,CCDS,Dingming,Female,4.0
G-63,623,1963,SoH,Elvin Wong,Male,4.22
G-63,624,2268,SPMS,Leila Tan,Female,3.95
G-63,624,1680,SBS,Glenn Lim,Male,4.2
G-63,624,2662,MAE,Ariana Liu,Female,4.09
G-63,624,5848,CCDS,Chao Wang,Male,4.01
G-63,624,606,SSS,Lily Carter,Female,4.17
G-63,625,3946,SBS,Dimas Santoso,Male,4.01
G-63,625,5893,CCDS,Sophia Scott,Female,4.18
G-63,625,2861,MAE,Ethan Wong,Male,4.08
G-63,625,2950,SoH,Nikita Patel,Female,4.03
G-63,625,3186,WKW SCI,Saqib Khan,Male,4.15
G-63,626,1098,CCDS,Emma Li,Female,4.03
G-63,626,5944,CEE,Hikaru Sato,Male,4.13
G-63,626,1671,CoB (NBS),Megan Wright,Female,4.1
G-63,626,4619,EEE,Sung-Jo Lee,Male,4.01
G-63,626,4205,SSS,Wenyi,Female,4.15
G-63,627,915,CCDS,Jett Li,Male,4.02
G-63,627,4347,SSS,Neelam Singh,Female,4.1
G-63,627,633,SPMS,Shahbaz Malik,Male,4.06
G-63,627,295,MAE,Nina Kelly,Female,4.03
G-63,627,291,EEE,Le Minh Tuan,Male,4.09
G-63,628,5600,SoH,Anjali Bhatia,Female,4.06
G-63,628,2709,MAE,Zachary Young,Male,4.12
G-63,628,5225,CCDS,Aasiyah Khan,Female,4.09
G-63,628,5348,CoE,Nikolai Semyonov,Male,4.03
G-63,628,4735,CEE,Jacob Lin,Female,4.06
G-63,629,4544,CCDS,Naresh Kumar,Male,4.05
G-63,629,3733,EEE,Demi Lee,Female,4.06
G-63,629,1528,WKW SCI,Ethan Johnson,Male,4.3
G-63,629,4064,CoE,Chandni Sethi,Female,4.06
G-63,629,483,SSS,Nathan Lee,Male,4.05
G-63,630,3758,CCDS,Laila Binti Rahim,Female,4.15
G-63,630,3306,MAE,Kiran Khanna,Female,3.85
G-63,630,199,CCEB,Devika Nair,Female,4.25
G-63,630,1137,ASE,Qiming,Male,4.05
G-63,630,4415,CEE,Zhou Li,Male,3.9
G-64,631,4034,CCDS,Gage Wright,Male,3.87
G-64,631,3058,EEE,Layla Khan,Female,4.26
G-64,631,3881,SoH,Leo Xu,Male,4.14
G-64,631,2948,SBS,Mira Binti Bakar,Female,3.85
G-64,631,1026,SPMS,Farooq Khan,Male,4.22
G-64,632,926,SoH,Khairul Bin Ali,Male,3.9
G-64,632,2461,CoB (NBS),Hoa Tran,Female,4.25
G-64,632,5832,EEE,Logan Rivera,Male,4.14
G-64,632,5404,MAE,Ava Li,Female,4.01
G-64,632,2544,CoE,Dong-Soo Lee,Male,4.2
G-64,633,4501,CCDS,Elias Bennett,Male,4.03
G-64,633,873,EEE,Renee Tan,Female,4.22
G-64,633,4141,SSS,Kamran Shah,Male,4.14
G-64,633,3894,SoH,Scarlett Young,Female,3.88
G-64,633,2059,CoB (NBS),Ningqi,Male,4.2
G-64,634,3378,CoB (NBS),Zara Dwi,Female,4.0
G-64,634,616,EEE,Ravi Yadav,Male,4.2
G-64,634,2585,SoH,Bethany Wang,Female,4.11
G-64,634,4554,WKW SCI,Andrei Konstantinov,Male,4.05
G-64,634,5779,SSS,Evelyn Collins,Female,4.18
G-64,635,3464,CoB (NBS),Chen Yi,Male,4.05
G-64,635,3322,EEE,Sara Martin,Female,4.19
G-64,635,4582,MAE,Brendan Reyes,Male,4.15
G-64,635,5619,CCDS,Diana Tan,Female,4.01
G-64,635,332,SPMS,Daniel Robinson,Male,4.2
G-64,636,5961,CCEB,Uy Nguyen,Female,4.01
G-64,636,2688,SBS,Kenneth Tan,Male,4.19
G-64,636,3784,MAE,Ranya Ibrahim,Female,4.12
G-64,636,523,WKW SCI,Bobby Yip,Male,4.09
G-64,636,794,EEE,Dina Sari,Female,4.15
G-64,637,1244,EEE,Kain Yang,Male,4.09
G-64,637,4697,NIE,Talia Chen,Female,4.12
G-64,637,4823,CEE,Jacob Bennett,Male,4.14
G-64,637,5758,SSS,Chloe Lim,Female,4.03
G-64,637,4226,CoB (NBS),Ethan Moore,Male,4.19
G-64,638,4583,EEE,Xiaoling Zhou,Female,4.03
G-64,638,3359,CEE,Tyler Price,Male,4.17
G-64,638,3666,CoE,Lina Rahmawati,Female,4.1
G-64,638,4233,CCDS,Sandi Prasetyo,Male,4.1
G-64,638,5929,CCEB,Mi-Ra Kim,Female,4.12
G-64,639,3977,EEE,Zane Wu,Male,4.09
G-64,639,841,CCEB,Cherie Wong,Female,4.1
G-64,639,2179,CoE,Faisal Naeem,Male,4.23
G-64,639,5117,SPMS,Emily Thompson,Female,4.05
G-64,639,4957,CoB (NBS),Syahrul Bin Mohd,Male,3.85
G-64,640,3877,CCEB,Leila Dela Cruz,Female,4.06
G-64,640,2399,ADM,Chaya Desai,Female,3.85
G-64,640,3544,WKW SCI,Simran Bhatia,Female,4.27
G-64,640,2598,MAE,Daniel Green,Male,4.11
G-64,640,530,EEE,Hiroki Tanaka,Male,4.1
G-65,641,784,EEE,Aria Carter,Female,4.0
G-65,641,5916,CCEB,Toni Susanto,Male,4.2
G-65,641,3458,SBS,Nguyen Van Thanh,Female,4.11
G-65,641,3746,NIE,Evan Lewis,Male,3.86
G-65,641,271,CCDS,Nadine Lee,Female,4.22
G-65,642,5782,CoB (NBS),Akiko Matsuda,Female,4.03
G-65,642,1291,CoE,Khanh Le,Male,4.2
G-65,642,2082,SSS,Grace Yang,Female,4.12
G-65,642,4169,NIE,Ilya Semyonov,Male,3.9
G-65,642,4120,CCEB,Ika Binti Zain,Female,4.2
G-65,643,211,CoB (NBS),Elle Li,Female,4.03
G-65,643,59,SoH,Zheng Rui,Male,4.18
G-65,643,2762,EEE,Vivi Anggraini,Female,4.1
G-65,643,3060,CCDS,Jing Chen,Male,3.97
G-65,643,2234,SSS,Elena Chua,Female,4.22
G-65,644,3513,MAE,Nikita Sinha,Female,4.03
G-65,644,2866,CCDS,Owen Chan,Male,4.18
G-65,644,4532,SSS,Leila Iyer,Female,4.14
G-65,644,2925,LKCMedicine,Izzat Bin Mohd,Male,4.0
G-65,644,359,CoB (NBS),Phuc Tran,Female,4.2
G-65,645,708,CoE,Sophie Wright,Female,4.03
G-65,645,5871,LKCMedicine,Joshua Wang,Male,4.18
G-65,645,5049,MAE,Prisha Ong,Female,4.15
G-65,645,1374,SPMS,Ravi Kiran,Male,4.03
G-65,645,1035,CCEB,Nandini Rao,Female,4.18
G-65,646,14,SBS,Tanisha Desai,Female,4.03
G-65,646,5388,MAE,Adam Cooper,Male,4.17
G-65,646,3644,LKCMedicine,Mira Binti Ali,Female,4.1
G-65,646,5459,CCDS,Kai Zhang,Male,4.04
G-65,646,2953,CCEB,Shivani Tan,Female,4.15
G-65,647,5852,SBS,Kevin Patel,Male,4.04
G-65,647,2510,MAE,Xena Santos,Female,4.19
G-65,647,3587,SPMS,Benjamin Hernandez,Male,4.12
G-65,647,5602,CCDS,Asad Bukhari,Female,4.04
G-65,647,4049,EEE,William Yang,Male,4.14
G-65,648,5134,SSS,Alice Wall,Female,4.06
G-65,648,1037,CoE,Yuuta Nakamura,Male,4.12
G-65,648,538,MAE,Diana Yeo,Female,4.09
G-65,648,21,SPMS,David Smith,Male,4.05
G-65,648,3393,CCDS,Sonia Ong,Female,4.15
G-65,649,468,EEE,Harith Bin Rahman,Male,4.05
G-65,649,2678,SBS,Areeba Noor,Female,4.09
G-65,649,1666,NIE,Wyatt Thompson,Male,4.26
G-65,649,4375,CCEB,Naomi Cheung,Female,4.06
G-65,649,2929,CCDS,Orion Setiawan,Male,4.05
G-65,650,5139,CoB (NBS),Isabel Wong,Female,4.08
G-65,650,1072,CCDS,Naya Tan,Female,3.92
G-65,650,3426,CoB (NBS),Sushmita Sharma,Female,4.22
